FGEOID,GEOID,NAME,NAMELSAD,GEOID_FILE,Memory Usage (GB)
0500000US25005,25005,Bristol,Bristol County,"0500000US25005.graphml",0.502493184
0500000US42107,42107,Schuylkill,Schuylkill County,"0500000US42107.graphml",0.168271872
0500000US38103,38103,Wells,Wells County,"0500000US38103.graphml",0.027025407999999973
0500000US37045,37045,Cleveland,Cleveland County,"0500000US37045.graphml",0.133193728
0500000US05059,05059,Hot Spring,Hot Spring County,"0500000US05059.graphml",0.060276736
0500000US24021,24021,Frederick,Frederick County,"0500000US24021.graphml",0.19937280000000002
0500000US17169,17169,Schuyler,Schuyler County,"0500000US17169.graphml",0.024195071999999984
0500000US06051,06051,Mono,Mono County,"0500000US06051.graphml",0.030470144000000005
0500000US06109,06109,Tuolumne,Tuolumne County,"0500000US06109.graphml",0.113795072
0500000US35013,35013,Do̱a Ana,Do̱a Ana County,"0500000US35013.graphml",0.23792844800000001
0500000US13081,13081,Crisp,Crisp County,"0500000US13081.graphml",0.03702783999999998
0500000US05027,05027,Columbia,Columbia County,"0500000US05027.graphml",0.050200576
0500000US38039,38039,Griggs,Griggs County,"0500000US38039.graphml",0.014393344000000002
0500000US06095,06095,Solano,Solano County,"0500000US06095.graphml",0.324186112
0500000US19043,19043,Clayton,Clayton County,"0500000US19043.graphml",0.050163712
0500000US48449,48449,Titus,Titus County,"0500000US48449.graphml",0.05102796800000001
0500000US54027,54027,Hampshire,Hampshire County,"0500000US54027.graphml",0.039026688000000004
0500000US37125,37125,Moore,Moore County,"0500000US37125.graphml",0.14829158400000003
0500000US20009,20009,Barton,Barton County,"0500000US20009.graphml",0.058781695999999994
0500000US38087,38087,Slope,Slope County,"0500000US38087.graphml",0.006320128000000008
0500000US22083,22083,Richland,Richland Parish,"0500000US22083.graphml",0.06466355199999999
0500000US31071,31071,Garfield,Garfield County,"0500000US31071.graphml",0.0067993599999999765
0500000US22099,22099,St. Martin,St. Martin Parish,"0500000US22099.graphml",0.057524223999999985
0500000US01119,01119,Sumter,Sumter County,"0500000US01119.graphml",0.04046848
0500000US01133,01133,Winston,Winston County,"0500000US01133.graphml",0.073162752
0500000US12117,12117,Seminole,Seminole County,"0500000US12117.graphml",0.311304192
0500000US28035,28035,Forrest,Forrest County,"0500000US28035.graphml",0.11908300799999999
0500000US26065,26065,Ingham,Ingham County,"0500000US26065.graphml",0.19147980799999997
0500000US20177,20177,Shawnee,Shawnee County,"0500000US20177.graphml",0.17673011200000002
0500000US46061,46061,Hanson,Hanson County,"0500000US46061.graphml",0.021106688000000012
0500000US27061,27061,Itasca,Itasca County,"0500000US27061.graphml",0.10878156799999997
0500000US08073,08073,Lincoln,Lincoln County,"0500000US08073.graphml",0.030367744000000002
0500000US36053,36053,Madison,Madison County,"0500000US36053.graphml",0.075214848
0500000US36115,36115,Washington,Washington County,"0500000US36115.graphml",0.08503296000000002
0500000US18081,18081,Johnson,Johnson County,"0500000US18081.graphml",0.132497408
0500000US48445,48445,Terry,Terry County,"0500000US48445.graphml",0.05127372799999999
0500000US35021,35021,Harding,Harding County,"0500000US35021.graphml",0.037490687999999994
0500000US01121,01121,Talladega,Talladega County,"0500000US01121.graphml",0.155271168
0500000US55067,55067,Langlade,Langlade County,"0500000US55067.graphml",0.04036608
0500000US48155,48155,Foard,Foard County,"0500000US48155.graphml",0.02019737599999999
0500000US19021,19021,Buena Vista,Buena Vista County,"0500000US19021.graphml",0.035115008
0500000US19129,19129,Mills,Mills County,"0500000US19129.graphml",0.03488972800000001
0500000US48385,48385,Real,Real County,"0500000US48385.graphml",0.029020160000000017
0500000US39041,39041,Delaware,Delaware County,"0500000US39041.graphml",0.160178176
0500000US37067,37067,Forsyth,Forsyth County,"0500000US37067.graphml",0.34191360000000004
0500000US32510,32510,Carson City,Carson City,"0500000US32510.graphml",0.05310873600000002
0500000US19049,19049,Dallas,Dallas County,"0500000US19049.graphml",0.102047744
0500000US48065,48065,Carson,Carson County,"0500000US48065.graphml",0.026992640000000012
0500000US13261,13261,Sumter,Sumter County,"0500000US13261.graphml",0.043372543999999985
0500000US29223,29223,Wayne,Wayne County,"0500000US29223.graphml",0.04180377599999999
0500000US45007,45007,Anderson,Anderson County,"0500000US45007.graphml",0.28866559999999997
0500000US56007,56007,Carbon,Carbon County,"0500000US56007.graphml",0.05504614399999999
0500000US30093,30093,Silver Bow,Silver Bow County,"0500000US30093.graphml",0.056250367999999995
0500000US17177,17177,Stephenson,Stephenson County,"0500000US17177.graphml",0.064126976
0500000US26087,26087,Lapeer,Lapeer County,"0500000US26087.graphml",0.07919616000000002
0500000US22027,22027,Claiborne,Claiborne Parish,"0500000US22027.graphml",0.05267456000000001
0500000US28161,28161,Yalobusha,Yalobusha County,"0500000US28161.graphml",0.03443916799999999
0500000US72093,72093,Maricao,Maricao Municipio,"0500000US72093.graphml",0.010256384000000007
0500000US26079,26079,Kalkaska,Kalkaska County,"0500000US26079.graphml",0.031117312000000008
0500000US72005,72005,Aguadilla,Aguadilla Municipio,"0500000US72005.graphml",0.051462144000000015
0500000US22039,22039,Evangeline,Evangeline Parish,"0500000US22039.graphml",0.06268927999999999
0500000US47069,47069,Hardeman,Hardeman County,"0500000US47069.graphml",0.04900454400000001
0500000US04003,04003,Cochise,Cochise County,"0500000US04003.graphml",0.23401267199999998
0500000US35023,35023,Hidalgo,Hidalgo County,"0500000US35023.graphml",0.032866303999999985
0500000US38023,38023,Divide,Divide County,"0500000US38023.graphml",0.017047551999999994
0500000US06071,06071,San Bernardino,San Bernardino County,"0500000US06071.graphml",1.2807249920000001
0500000US08083,08083,Montezuma,Montezuma County,"0500000US08083.graphml",0.041119744000000014
0500000US28023,28023,Clarke,Clarke County,"0500000US28023.graphml",0.04179148799999999
0500000US19125,19125,Marion,Marion County,"0500000US19125.graphml",0.049360896000000015
0500000US31055,31055,Douglas,Douglas County,"0500000US31055.graphml",0.507174912
0500000US51600,51600,Fairfax,Fairfax city,"0500000US51600.graphml",0.019439615999999993
0500000US40057,40057,Harmon,Harmon County,"0500000US40057.graphml",0.022556672
0500000US29039,29039,Cedar,Cedar County,"0500000US29039.graphml",0.03516825600000001
0500000US13059,13059,Clarke,Clarke County,"0500000US13059.graphml",0.09559654399999998
0500000US16085,16085,Valley,Valley County,"0500000US16085.graphml",0.070557696
0500000US48275,48275,Knox,Knox County,"0500000US48275.graphml",0.041390079999999996
0500000US05103,05103,Ouachita,Ouachita County,"0500000US05103.graphml",0.06916096
0500000US39037,39037,Darke,Darke County,"0500000US39037.graphml",0.08193228799999999
0500000US40071,40071,Kay,Kay County,"0500000US40071.graphml",0.08640512
0500000US46041,46041,Dewey,Dewey County,"0500000US46041.graphml",0.015339519999999995
0500000US41057,41057,Tillamook,Tillamook County,"0500000US41057.graphml",0.06374195200000002
0500000US13077,13077,Coweta,Coweta County,"0500000US13077.graphml",0.12306841600000001
0500000US28127,28127,Simpson,Simpson County,"0500000US28127.graphml",0.059265024
0500000US28131,28131,Stone,Stone County,"0500000US28131.graphml",0.035344384000000006
0500000US06013,06013,Contra Costa,Contra Costa County,"0500000US06013.graphml",0.695754752
0500000US47017,47017,Carroll,Carroll County,"0500000US47017.graphml",0.052727808000000015
0500000US51087,51087,Henrico,Henrico County,"0500000US51087.graphml",0.289501184
0500000US18119,18119,Owen,Owen County,"0500000US18119.graphml",0.03028172799999998
0500000US36119,36119,Westchester,Westchester County,"0500000US36119.graphml",0.55218176
0500000US29017,29017,Bollinger,Bollinger County,"0500000US29017.graphml",0.03241164799999999
0500000US54047,54047,McDowell,McDowell County,"0500000US54047.graphml",0.045875200000000005
0500000US54033,54033,Harrison,Harrison County,"0500000US54033.graphml",0.096985088
0500000US37077,37077,Granville,Granville County,"0500000US37077.graphml",0.071200768
0500000US09009,09009,New Haven,New Haven County,"0500000US09009.graphml",0.48590848
0500000US31139,31139,Pierce,Pierce County,"0500000US31139.graphml",0.028487680000000015
0500000US13023,13023,Bleckley,Bleckley County,"0500000US13023.graphml",0.023879679999999986
0500000US13033,13033,Burke,Burke County,"0500000US13033.graphml",0.040456192
0500000US17181,17181,Union,Union County,"0500000US17181.graphml",0.040132607999999986
0500000US17091,17091,Kankakee,Kankakee County,"0500000US17091.graphml",0.10584063999999999
0500000US38051,38051,McIntosh,McIntosh County,"0500000US38051.graphml",0.014303231999999999
0500000US31141,31141,Platte,Platte County,"0500000US31141.graphml",0.060481536
0500000US37185,37185,Warren,Warren County,"0500000US37185.graphml",0.046030847999999985
0500000US72009,72009,Aibonito,Aibonito Municipio,"0500000US72009.graphml",0.023461887999999986
0500000US13197,13197,Marion,Marion County,"0500000US13197.graphml",0.017997823999999996
0500000US46027,46027,Clay,Clay County,"0500000US46027.graphml",0.029208575999999986
0500000US10005,10005,Sussex,Sussex County,"0500000US10005.graphml",0.33283276799999995
0500000US13159,13159,Jasper,Jasper County,"0500000US13159.graphml",0.024735743999999976
0500000US29175,29175,Randolph,Randolph County,"0500000US29175.graphml",0.04244684799999998
0500000US20015,20015,Butler,Butler County,"0500000US20015.graphml",0.11014144000000003
0500000US48209,48209,Hays,Hays County,"0500000US48209.graphml",0.18522112000000002
0500000US48325,48325,Medina,Medina County,"0500000US48325.graphml",0.09218457599999999
0500000US26105,26105,Mason,Mason County,"0500000US26105.graphml",0.045162495999999996
0500000US45013,45013,Beaufort,Beaufort County,"0500000US45013.graphml",0.23959142400000003
0500000US46135,46135,Yankton,Yankton County,"0500000US46135.graphml",0.036483072000000005
0500000US55105,55105,Rock,Rock County,"0500000US55105.graphml",0.15163801600000001
0500000US45077,45077,Pickens,Pickens County,"0500000US45077.graphml",0.185638912
0500000US53013,53013,Columbia,Columbia County,"0500000US53013.graphml",0.012685312000000004
0500000US18023,18023,Clinton,Clinton County,"0500000US18023.graphml",0.042647552000000005
0500000US17027,17027,Clinton,Clinton County,"0500000US17027.graphml",0.07395328000000001
0500000US16067,16067,Minidoka,Minidoka County,"0500000US16067.graphml",0.09159884800000001
0500000US42113,42113,Sullivan,Sullivan County,"0500000US42113.graphml",0.02309324800000001
0500000US28121,28121,Rankin,Rankin County,"0500000US28121.graphml",0.160169984
0500000US48345,48345,Motley,Motley County,"0500000US48345.graphml",0.03347660799999999
0500000US41039,41039,Lane,Lane County,"0500000US41039.graphml",0.36550656000000004
0500000US48485,48485,Wichita,Wichita County,"0500000US48485.graphml",0.161337344
0500000US26155,26155,Shiawassee,Shiawassee County,"0500000US26155.graphml",0.06214451200000001
0500000US20089,20089,Jewell,Jewell County,"0500000US20089.graphml",0.041570304
0500000US20123,20123,Mitchell,Mitchell County,"0500000US20123.graphml",0.027664384000000014
0500000US12007,12007,Bradford,Bradford County,"0500000US12007.graphml",0.03569254399999999
0500000US28091,28091,Marion,Marion County,"0500000US28091.graphml",0.04327424000000002
0500000US28039,28039,George,George County,"0500000US28039.graphml",0.047480832
0500000US17085,17085,Jo Daviess,Jo Daviess County,"0500000US17085.graphml",0.06572851199999999
0500000US18059,18059,Hancock,Hancock County,"0500000US18059.graphml",0.07157759999999999
0500000US51620,51620,Franklin,Franklin city,"0500000US51620.graphml",0.008757247999999995
0500000US48329,48329,Midland,Midland County,"0500000US48329.graphml",0.144654336
0500000US20171,20171,Scott,Scott County,"0500000US20171.graphml",0.026583040000000002
0500000US30013,30013,Cascade,Cascade County,"0500000US30013.graphml",0.10065100799999999
0500000US51660,51660,Harrisonburg,Harrisonburg city,"0500000US51660.graphml",0.027537407999999985
0500000US17199,17199,Williamson,Williamson County,"0500000US17199.graphml",0.12242534399999999
0500000US30029,30029,Flathead,Flathead County,"0500000US30029.graphml",0.21080064
0500000US72111,72111,Pe̱uelas,Pe̱uelas Municipio,"0500000US72111.graphml",0.020926464000000006
0500000US20189,20189,Stevens,Stevens County,"0500000US20189.graphml",0.027676671999999986
0500000US21067,21067,Fayette,Fayette County,"0500000US21067.graphml",0.210833408
0500000US21091,21091,Hancock,Hancock County,"0500000US21091.graphml",0.015949824
0500000US46013,46013,Brown,Brown County,"0500000US46013.graphml",0.07718502399999999
0500000US54001,54001,Barbour,Barbour County,"0500000US54001.graphml",0.031297536000000015
0500000US47181,47181,Wayne,Wayne County,"0500000US47181.graphml",0.04295475200000001
0500000US31013,31013,Box Butte,Box Butte County,"0500000US31013.graphml",0.02801663999999998
0500000US42097,42097,Northumberland,Northumberland County,"0500000US42097.graphml",0.173740032
0500000US48469,48469,Victoria,Victoria County,"0500000US48469.graphml",0.103645184
0500000US51530,51530,Buena Vista,Buena Vista city,"0500000US51530.graphml",0.01065369599999999
0500000US26147,26147,St. Clair,St. Clair County,"0500000US26147.graphml",0.12546867199999998
0500000US31173,31173,Thurston,Thurston County,"0500000US31173.graphml",0.021778431999999986
0500000US50015,50015,Lamoille,Lamoille County,"0500000US50015.graphml",0.04176281599999998
0500000US51067,51067,Franklin,Franklin County,"0500000US51067.graphml",0.086151168
0500000US40011,40011,Blaine,Blaine County,"0500000US40011.graphml",0.057085951999999995
0500000US53037,53037,Kittitas,Kittitas County,"0500000US53037.graphml",0.068087808
0500000US18135,18135,Randolph,Randolph County,"0500000US18135.graphml",0.07056179199999998
0500000US49025,49025,Kane,Kane County,"0500000US49025.graphml",0.028012544
0500000US54093,54093,Tucker,Tucker County,"0500000US54093.graphml",0.02103295999999999
0500000US72113,72113,Ponce,Ponce Municipio,"0500000US72113.graphml",0.103010304
0500000US55023,55023,Crawford,Crawford County,"0500000US55023.graphml",0.051081215999999985
0500000US01071,01071,Jackson,Jackson County,"0500000US01071.graphml",0.10293657600000003
0500000US19123,19123,Mahaska,Mahaska County,"0500000US19123.graphml",0.042668031999999995
0500000US20045,20045,Douglas,Douglas County,"0500000US20045.graphml",0.10485350399999999
0500000US21059,21059,Daviess,Daviess County,"0500000US21059.graphml",0.09779200000000002
0500000US21197,21197,Powell,Powell County,"0500000US21197.graphml",0.02086912000000002
0500000US29097,29097,Jasper,Jasper County,"0500000US29097.graphml",0.18398412800000002
0500000US41061,41061,Union,Union County,"0500000US41061.graphml",0.08688025600000002
0500000US13151,13151,Henry,Henry County,"0500000US13151.graphml",0.17514905600000003
0500000US38001,38001,Adams,Adams County,"0500000US38001.graphml",0.013021183999999991
0500000US37137,37137,Pamlico,Pamlico County,"0500000US37137.graphml",0.027365376000000025
0500000US21083,21083,Graves,Graves County,"0500000US21083.graphml",0.05094604800000002
0500000US42021,42021,Cambria,Cambria County,"0500000US42021.graphml",0.173133824
0500000US47107,47107,McMinn,McMinn County,"0500000US47107.graphml",0.076976128
0500000US26093,26093,Livingston,Livingston County,"0500000US26093.graphml",0.17598054400000002
0500000US08001,08001,Adams,Adams County,"0500000US08001.graphml",0.38332416
0500000US42069,42069,Lackawanna,Lackawanna County,"0500000US42069.graphml",0.17132339200000002
0500000US40123,40123,Pontotoc,Pontotoc County,"0500000US40123.graphml",0.05853184
0500000US40037,40037,Creek,Creek County,"0500000US40037.graphml",0.168882176
0500000US48457,48457,Tyler,Tyler County,"0500000US48457.graphml",0.06543769599999999
